🕘️更新时间,#genre#
CCTV-7,http://156.238.248.80:8880/play/61.526213.m3u8
CCTV-7,http://69.30.245.50/live/cctv7.m3u8
CCTV-8,http://156.238.248.80:8880/play/63.782329.m3u8
CCTV-8,http://156.238.248.80:8880/play/64.388908.m3u8
CCTV-8,http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009
CCTV-8,http://120.202.73.48:8888/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-8,http://69.30.245.50/live/cctv8.m3u8
CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8
CCTV-9,http://156.238.248.80:8880/play/66.594819.m3u8
CCTV-9,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009
CCTV-9,http://156.238.248.80:8880/play/65.674378.m3u8
CCTV-9,http://69.30.245.50/live/cctv9.m3u8
CCTV-10,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv10hd
CCTV-10,http://156.238.248.80:8880/play/67.520061.m3u8
CCTV-10,http://198.204.228.26/live/cctv10hd.m3u8
CCTV-10,http://38.75.136.137:98/gslb/dsdqpub/cctv10hd.m3u8?auth=testpub
CCTV-10,http://156.238.248.80:8880/play/68.863470.m3u8
CCTV-11,http://192.151.150.154/live/cctv11hd.m3u8
CCTV-11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd
CCTV-11,http://198.204.228.26/live/cctv11hd.m3u8
CCTV-11,http://156.238.248.80:8880/play/69.701421.m3u8
CCTV-11,http://120.202.73.48:8888/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-12,http://192.151.150.154/live/cctv12hd.m3u8
CCTV-12,http://156.238.248.80:8880/play/70.282188.m3u8
CCTV-12,http://23.237.228.134/live3/CCTV12.m3u8
CCTV-12,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009
CCTV-12,http://156.238.248.80:8880/play/623.116023.m3u8
CCTV-13,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv13hd
CCTV-13,http://107.150.60.122/live/cctv13hd.m3u8
CCTV-13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009
CCTV-13,http://156.238.248.80:8880/play/71.262650.m3u8
CCTV-13,http://156.238.248.80:8880/play/624.567567.m3u8
CCTV-14,http://156.238.248.80:8880/play/72.406599.m3u8
CCTV-14,http://192.151.150.154/live/cctv14hd.m3u8
CCTV-14,http://74.91.26.218:82/live/cctv14hd.m3u8
CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009
CCTV-14,http://156.238.248.80:8880/play/73.211043.m3u8
CCTV-15,http://192.151.150.154/live/cctv15hd.m3u8
CCTV-15,http://156.238.248.80:8880/play/74.915379.m3u8
CCTV-15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009
CCTV-15,http://74.91.26.218:82/live/cctv15hd.m3u8
CCTV-15,http://198.204.228.26/live/cctv15hd.m3u8
CCTV-16,http://192.151.150.154/live/cctv16hd.m3u8
CCTV-16,http://156.238.248.80:8880/play/76.580247.m3u8
CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8
CCTV-16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009
CCTV-16,http://198.204.228.26/live/cctv16hd.m3u8
CCTV-17,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv17hd
CCTV-17,http://74.91.26.218:82/live/cctv17hd.m3u8
CCTV-17,http://107.150.60.122/live/cctv17hd.m3u8
CCTV-17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
CCTV-17,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009
CETV-1,http://38.75.136.137:98/gslb/dsdqpub/cetv1hd.m3u8?auth=testpub
CETV-1,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226673/1.m3u8
CETV-1,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226712/1.m3u8
CETV-1,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000016000000007220/main.m3u8?stbid=
CETV-1,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001020/index.m3u8
CETV-2,http://38.75.136.137:98/gslb/dsdqpub/cetv2.m3u8?auth=testpub
CETV-2,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226718/1.m3u8
CETV-2,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000024000000361367/main.m3u8?stbid=
CETV-2,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001226/index.m3u8
CETV-2,http://gxyd.484947.xyz/PLTV/77777777/224/3221226432/index.m3u8?servicetype=1
CETV-3,http://107.150.60.122/live/cetv3.m3u8
CETV-3,http://192.151.150.154/live/cetv3.m3u8
CETV-3,http://38.75.136.137:98/gslb/dsdqpub/cetv3.m3u8?auth=testpub
CETV-3,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226722/1.m3u8
CETV-4,http://38.75.136.137:98/gslb/dsdqpub/cetv4.m3u8?auth=testpub
CETV-4,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226724/1.m3u8
CETV-4,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000024000000361368/main.m3u8?stbid=
CETV-4,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001348/index.m3u8
CETV-4,http://gxyd.484947.xyz/PLTV/77777777/224/3221226414/index.m3u8?servicetype=1

📡卫视频道,#genre#
凤凰资讯,http://156.238.248.80:8880/play/822.500495.m3u8
凤凰资讯,http://rihou.cc:555/tv/[Pd]凤凰资讯
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://156.238.248.80:8880/play/864.907814.m3u8
凤凰资讯,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一凤凰资讯
凤凰中文,http://156.238.248.80:8880/play/821.469279.m3u8
凤凰中文,http://rihou.cc:555/tv/[Pd]凤凰中文
凤凰中文,https://live.264788.xyz/channel/fenghuangweishizhongwen?streamid=2f797f6963d4df5f391f48edfa50ff59&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
凤凰中文,http://156.238.248.80:8880/play/683.673832.m3u8
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8
凤凰香港,http://156.238.248.80:8880/play/823.755777.m3u8
凤凰香港,http://rihou.cc:555/tv/[Pd]凤凰香港
凤凰香港,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一凤凰香港
凤凰香港,https://cdn6.163189.xyz/163189/fhhk
凤凰香港,https://smt.1678520.xyz/smt3.2.3.php?id=hkphoenix_twn
广东卫视,http://107.150.60.122/live/gdwshd.m3u8
广东卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdwshd
广东卫视,http://156.238.248.80:8880/play/657.225971.m3u8
广东卫视,http://113.88.74.1:8086/hls/44/index.m3u8
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
香港卫视,https://hkstv.tv/api/m3u8-proxy?url=http%3A%2F%2Fwebcast.hkstv.tv%2Flivestream%2Fmutfysrq%2Fplaylist.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
香港卫视,https://hls-gateway.vpstv.net/streams/708918.m3u8
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
浙江卫视,http://156.238.248.80:8880/play/104.809938.m3u8
浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
浙江卫视,http://120.202.73.48:8888/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://156.238.248.80:8880/play/647.152837.m3u8
湖南卫视,http://156.238.248.80:8880/play/111.395783.m3u8
湖南卫视,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub
湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8
湖南卫视,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009
湖南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hnwshd
北京卫视,http://198.204.228.26/live/bjwshd.m3u8
北京卫视,http://107.150.60.122/live/bjwshd.m3u8
北京卫视,http://23.237.228.134/live3/beijing.m3u8
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009
东方卫视,http://156.238.248.80:8880/play/87.201199.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009
东方卫视,http://23.237.228.134/live3/dongfang.m3u8
东方卫视,http://120.202.73.48:8888/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://156.238.248.80:8880/play/95.972811.m3u8
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=fb8fe141f6787a1c084cd093425acf4d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
安徽卫视,http://156.238.248.80:8880/play/648.690522.m3u8
安徽卫视,http://api.kkitv.itv888.cn:8080/hls/m8hvytneunk/index.m3u8
重庆卫视,http://156.238.248.80:8880/play/116.371511.m3u8
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
重庆卫视,http://156.238.248.80:8880/play/662.946438.m3u8
重庆卫视,http://156.238.248.80:8880/play/117.647375.m3u8
湖北卫视,http://156.238.248.80:8880/play/109.451687.m3u8
湖北卫视,http://107.150.60.122/live/hbwshd.m3u8
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
湖北卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hbwshd
湖北卫视,http://156.238.248.80:8880/play/108.939852.m3u8
东南卫视,http://156.238.248.80:8880/play/85.194646.m3u8
东南卫视,http://156.238.248.80:8880/play/649.374985.m3u8
东南卫视,http://14.152.102.71:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://107.150.60.122/live/dnwshd.m3u8
东南卫视,https://live.264788.xyz/channel/dongnanweishi?streamid=413b61f1d39c255162de35c161674037&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
甘肃卫视,http://156.238.248.80:8880/play/112.737505.m3u8
甘肃卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gswshd
甘肃卫视,https://live.264788.xyz/channel/gansuweishi?streamid=466083ee6981dccb38d23b5556b27f6e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub
甘肃卫视,http://156.238.248.80:8880/play/669.199783.m3u8
广西卫视,http://156.238.248.80:8880/play/98.828231.m3u8
广西卫视,http://107.150.60.122/live/gxwshd.m3u8
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub
广西卫视,http://120.202.73.48:8888/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,https://live.264788.xyz/channel/guangxiweishi?streamid=1679dfafa1bee407947d8c782276ba91&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
贵州卫视,http://156.238.248.80:8880/play/665.403380.m3u8
贵州卫视,https://live.264788.xyz/channel/guizhouweishi?streamid=282e7e0688a51a1145aa466b0103f483&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
贵州卫视,http://api.kkitv.itv888.cn:8080/hls/5dqtpf3arun/index.m3u8
贵州卫视,https://hls-gateway.vpstv.net/streams/708850.m3u8
海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=22a384055e4a94909e17012c852ac26d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=138a77a2a88f0a2df6d0af493cf4d5bc&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,http://vapi.91kds.cc/live1/hitv.m3u8?id=lyws&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
海南卫视,http://156.238.248.80:8880/play/660.606881.m3u8
海南卫视,http://api.kkitv.itv888.cn:8080/hls/c1cajhsgba8/index.m3u8
河北卫视,http://156.238.248.80:8880/play/102.621032.m3u8
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub
河北卫视,http://156.238.248.80:8880/play/638.237951.m3u8
河北卫视,http://iptv.huuc.edu.cn/hls/hebhd.m3u8
河北卫视,https://mgtv.ottiptv.cc/mg/962042070.m3u8?userid=5559462299&sign=8fd57736afc5a5891f350637ee66798efebcaf7bebf6561bafe6d2fb4403e81269bf98970fdf3a4451175c96873f439bb0d98a083afa7afbdade66c4d83bfd86f19994a37461b9908efd2fdb14817ab751&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
河南卫视,http://156.238.248.80:8880/play/103.373230.m3u8
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://14.152.102.71:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,https://mgtv.ottiptv.cc/mg/790187291.m3u8?userid=5559462299&sign=476ce1438afae65ab513ffbbece5f3d9e80799b13487e11b223cacb84acc094cf78f3bb101c642723efc554dfc1fe8c68b6925ccf60a55961f3157c218e92250b678d241724ce357a5ab378e7d75c1553e&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
吉林卫视,http://156.238.248.80:8880/play/91.779152.m3u8
吉林卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jlwshd
吉林卫视,http://120.202.73.48:8888/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://api.kkitv.itv888.cn:8080/hls/b6dl8yuvu/index.m3u
吉林卫视,https://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/01.m3u8?&HlsSubType=&encrypt=
江苏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jswshd
江苏卫视,http://107.150.60.122/live/jswshd.m3u8
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
江苏卫视,http://156.238.248.80:8880/play/99.830093.m3u8
江苏卫视,http://23.237.228.134/live3/jiangsu.m3u8
江西卫视,http://156.238.248.80:8880/play/101.540811.m3u8
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
江西卫视,https://live.264788.xyz/channel/jiangxiweishi?streamid=555198f31caa33506ac6abb70d788959&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
江西卫视,http://156.238.248.80:8880/play/652.619472.m3u8
江西卫视,http://api.kkitv.itv888.cn:8080/hls/pv0np60bpin/index.m3u8
辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8
辽宁卫视,http://156.238.248.80:8880/play/115.141277.m3u8
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
辽宁卫视,http://156.238.248.80:8880/play/114.948199.m3u8
辽宁卫视,http://120.202.73.48:8888/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8
内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
内蒙古卫视,http://192.151.150.154/live/nmgws.m3u8
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub
内蒙古卫视,http://satellitepull.cnr.cn/live/wx32nmgws/playlist.m3u8
宁夏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss
宁夏卫视,http://107.150.60.122/live/nxws.m3u8
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
宁夏卫视,http://198.204.228.26/live/nxws.m3u8
宁夏卫视,http://192.151.150.154/live/nxws.m3u8
青海卫视,http://198.204.228.26/live/qhws.m3u8
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
青海卫视,http://192.151.150.154/live/qhws.m3u8
青海卫视,http://107.150.60.122/live/qhws.m3u8
青海卫视,http://156.238.248.80:8880/play/120.823733.m3u8
山东卫视,http://107.150.60.122/live/sdwshd.m3u8
山东卫视,http://156.238.248.80:8880/play/97.219826.m3u8
山东卫视,http://156.238.248.80:8880/play/96.153663.m3u8
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
山东卫视,http://120.202.73.48:8888/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=eeb7d60ca6e0db131ea7a092a3cd28d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
山西卫视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
山西卫视,https://zby.130519.xyz/PLTV/11/224/3221226113/index.m3u8
山西卫视,https://hls-gateway.vpstv.net/streams/708874.m3u8
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
陕西卫视,http://107.150.60.122/live/snwshd.m3u8
陕西卫视,http://156.238.248.80:8880/play/119.349462.m3u8
陕西卫视,http://156.238.248.80:8880/play/118.775558.m3u8
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub
四川卫视,http://192.151.150.154/live/scwshd.m3u8
四川卫视,http://156.238.248.80:8880/play/92.542541.m3u8
四川卫视,http://107.150.60.122/live/scwshd.m3u8
四川卫视,http://120.202.73.48:8888/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=szwshd
深圳卫视,http://156.238.248.80:8880/play/107.761049.m3u8
深圳卫视,http://156.238.248.80:8880/play/106.880976.m3u8
深圳卫视,http://107.150.60.122/live/szwshd.m3u8
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
三沙卫视,http://156.238.248.80:8880/play/84.436563.m3u8
三沙卫视,http://192.151.150.154/live/ssws.m3u8
三沙卫视,http://107.150.60.122/live/ssws.m3u8
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
三沙卫视,http://198.204.228.26/live/ssws.m3u8
天津卫视,http://107.150.60.122/live/tjwshd.m3u8
天津卫视,http://156.238.248.80:8880/play/94.113634.m3u8
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
天津卫视,http://156.238.248.80:8880/play/93.493689.m3u8
天津卫视,http://api.kkitv.itv888.cn:8080/hls/z2lkdkrb4w/index.m3u8
西藏卫视,http://192.151.150.154/live/xzws.m3u8
西藏卫视,http://156.238.248.80:8880/play/113.827540.m3u8
西藏卫视,http://198.204.228.26/live/xzws.m3u8
西藏卫视,http://107.150.60.122/live/xzws.m3u8
西藏卫视,http://156.238.248.80:8880/play/667.940930.m3u8
新疆卫视,http://192.151.150.154/live/xjws.m3u8
新疆卫视,http://198.204.228.26/live/xjws.m3u8
新疆卫视,http://107.150.60.122/live/xjws.m3u8
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
新疆卫视,http://156.238.248.80:8880/play/672.413046.m3u8
云南卫视,http://156.238.248.80:8880/play/89.114116.m3u8
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
云南卫视,http://120.202.73.48:8888/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://156.238.248.80:8880/play/666.210440.m3u8
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=76ef482fc0c398954c105fa4a73b21f2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
黑龙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
黑龙江卫视,http://120.202.73.48:8888/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://api.kkitv.itv888.cn:8080/hls/2a24lcvser/index.m3u8
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8

☘️广东频道,#genre#
广东珠江,http://rihou.cc:555/tv/[Cx]广东珠江
广东珠江,http://107.150.60.122/live/gdzja.m3u8
广东珠江,http://107.150.60.122/live/gdzj.m3u8
广东珠江,http://38.75.136.137:98/gslb/dsdqpub/gdzj.m3u8?auth=testpub
广东珠江,http://192.151.150.154/live/gdzj.m3u8
广东体育,http://rihou.cc:555/tv/[Cx]广东体育
广东体育,http://156.238.248.80:8880/play/833.466350.m3u8
广东体育,http://38.75.136.137:98/gslb/dsdqpub/gdty.m3u8?auth=testpub
广东体育,http://156.238.248.80:8880/play/791.122487.m3u8
广东体育,http://198.204.228.26/live/gdty.m3u8
广东新闻,http://192.151.150.154/live/gdxw.m3u8
广东新闻,http://192.151.150.154/live/gdxwa.m3u8
广东新闻,http://198.204.228.26/live/gdxw.m3u8
广东新闻,http://38.75.136.137:98/gslb/dsdqpub/gdxw.m3u8?auth=testpub
广东新闻,http://107.150.60.122/live/gdxw.m3u8
广东卫视,http://api.kkitv.itv888.cn:8080/hls/qr6872071g/index.m3u8
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8
广东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000520
广东卫视,http://goo.bkpcp.top/mg/gdws
广东民生,http://198.204.228.26/live/gdgg.m3u8
广东民生,http://192.151.150.154/live/gdgg.m3u8
广东民生,http://107.150.60.122/live/gdgg.m3u8
广东民生,http://38.75.136.137:98/gslb/dsdqpub/gdgg.m3u8?auth=testpub
广东民生,http://113.88.74.1:8086/hls/39/index.m3u8
大湾区卫视,http://192.151.150.154/live/nfws.m3u8
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub
大湾区卫视,http://107.150.60.122/live/nfws.m3u8
大湾区卫视,http://198.204.228.26/live/nfws.m3u8
大湾区卫视,https://mgtv.ottiptv.cc/mg/608917627.m3u8?userid=5559462299&sign=8826b29bb47699938737e27770a85444e208d638a7fb2a6e4327aa1005089405caf04788565a2a4ae6c8a9c6b5b6374c76f4b1efde23e0655e0a357981bed5bd679b9b7644f9c3826af09a12735b09eb5e&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8

☘️湖南频道,#genre#
湖南经视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182567/main.m3u8?stbid=
湖南娱乐,http://107.150.60.122/live/hnyl.m3u8
湖南娱乐,http://192.151.150.154/live/hnyl.m3u8
湖南娱乐,http://198.204.228.26/live/hnyl.m3u8
湖南娱乐,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182313/main.m3u8?stbid=
湖南电影,http://php.jdshipin.com:8880/iptv.php
